StockCode,Description,Quantity,Custo_Unitario,Lucro_Unitario,UnitPrice,v,w,eficiencia
22752,SET 7 BABUSHKA NESTING BOXES,1386,5.054106870229007,3.369404580152672,8.42351145038168,4669.9947480916035,7004.992122137403,0.6666666666666669
22798,ANTIQUE GLASS DRESSING TABLE POT,1587,1.7862197802197801,1.190813186813187,2.9770329670329674,1889.8205274725278,2834.730791208791,0.6666666666666669
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,353,0.5795121951219512,0.3863414634146342,0.9658536585365854,136.37853658536588,204.56780487804878,0.6666666666666669
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,612,1.5841846153846153,1.0561230769230772,2.6403076923076925,646.3473230769232,969.5209846153846,0.6666666666666669
17014A,ORIGAMI VANILLA INCENSE CONES,154,0.36428571428571427,0.24285714285714288,0.6071428571428571,37.400000000000006,56.099999999999994,0.6666666666666669
17090A,LAVENDER INCENSE 40 CONES IN TIN,73,0.7233333333333333,0.4822222222222222,1.2055555555555555,35.202222222222225,52.80333333333333,0.6666666666666669
22766,PHOTO FRAME CORNICE,2878,1.773731207289294,1.1824874715261962,2.95621867881549,3403.1989430523927,5104.798414578588,0.6666666666666669
22809,SET OF 6 T-LIGHTS SANTA,1124,1.8823832335329342,1.254922155688623,3.137305389221557,1410.5325029940122,2115.798754491018,0.6666666666666669
22781,GUMBALL MAGAZINE RACK,479,4.62537062937063,3.08358041958042,7.708951048951049,1477.0350209790213,2215.5525314685315,0.6666666666666669
22783,SET 3 WICKER OVAL BASKETS W LIDS,448,8.433310344827586,5.622206896551725,14.055517241379311,2518.7486896551727,3778.123034482758,0.6666666666666669
22786,CUSHION COVER PINK UNION JACK,86,3.55916129032258,2.3727741935483873,5.931935483870968,204.0585806451613,306.0878709677419,0.6666666666666669
22822,CREAM WALL PLANTER HEART SHAPED,375,3.5722335766423354,2.381489051094891,5.953722627737226,893.0583941605842,1339.5875912408758,0.6666666666666669
22825,DECORATIVE PLANT POT WITH FRIEZE,70,4.741199999999999,3.1608000000000005,7.902,221.25600000000003,331.88399999999996,0.6666666666666669
22830,UTILTY CABINET WITH HOOKS,131,13.062999999999997,8.708666666666668,21.771666666666665,1140.8353333333334,1711.2529999999997,0.6666666666666669
22844,VINTAGE CREAM DOG FOOD CONTAINER,758,5.126294117647058,3.4175294117647064,8.543823529411766,2590.4872941176473,3885.73094117647,0.6666666666666669
22847,BREAD BIN DINER STYLE IVORY,617,9.981164835164835,6.654109890109891,16.635274725274723,4105.585802197803,6158.378703296703,0.6666666666666669
16202B,PASTEL BLUE PHOTO ALBUM ,29,0.3,0.2,0.5,5.800000000000001,8.7,0.6666666666666669
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,401,0.6272727272727272,0.4181818181818182,1.0454545454545454,167.69090909090912,251.5363636363636,0.6666666666666669
22852,DOG BOWL VINTAGE CREAM,308,2.5491958762886595,1.6994639175257733,4.248659793814433,523.4348865979382,785.1523298969071,0.6666666666666669
22858,EASTER TIN KEEPSAKE,463,0.9899999999999999,0.66,1.65,305.58000000000004,458.36999999999995,0.6666666666666669
84927D,LA PALMIERA TILE HOOK,39,0.4205454545454545,0.2803636363636364,0.7009090909090909,10.93418181818182,16.401272727272726,0.6666666666666669
22838,3 TIER CAKE TIN RED AND CREAM,250,8.910743362831857,5.94049557522124,14.851238938053095,1485.12389380531,2227.6858407079644,0.6666666666666669
22841,ROUND CAKE TIN VINTAGE GREEN,415,4.789093922651933,3.192729281767956,7.981823204419889,1324.9826519337018,1987.4739779005522,0.6666666666666669
22842,BISCUIT TIN VINTAGE RED,334,4.005999999999999,2.670666666666667,6.676666666666667,892.0026666666668,1338.0039999999997,0.6666666666666669
22843,BISCUIT TIN VINTAGE GREEN,252,4.044979591836734,2.69665306122449,6.741632653061224,679.5565714285715,1019.334857142857,0.6666666666666669
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,296,6.021067669172933,4.014045112781956,10.035112781954886,1188.157353383459,1782.236030075188,0.6666666666666669
22891,TEA FOR ONE POLKADOT,273,2.8046808510638295,1.8697872340425534,4.6744680851063825,510.4519148936171,765.6778723404254,0.6666666666666669
22896,PEG BAG APPLES DESIGN,1225,1.560173913043478,1.0401159420289856,2.6002898550724636,1274.1420289855073,1911.2130434782605,0.6666666666666669
22868,NUMBER TILE COTTAGE GARDEN 0 ,46,1.17,0.78,1.95,35.88,53.81999999999999,0.6666666666666669
22874,NUMBER TILE COTTAGE GARDEN 6,46,1.17,0.78,1.95,35.88,53.81999999999999,0.6666666666666669
17003,BROCADE RING PURSE ,22711,0.19247290640394085,0.1283152709359606,0.3207881773399015,2914.168118226601,4371.2521773399,0.6666666666666669
22904,CALENDAR PAPER CUT DESIGN,1410,1.7903333333333333,1.1935555555555557,2.9838888888888886,1682.9133333333336,2524.37,0.6666666666666669
22915,ASSORTED BOTTLE TOP  MAGNETS ,2040,0.2365142857142857,0.1576761904761905,0.3941904761904762,321.65942857142863,482.48914285714284,0.6666666666666669
22884,NUMBER TILE VINTAGE FONT 5,75,1.0635,0.7090000000000001,1.7725,53.175000000000004,79.76249999999999,0.6666666666666669
22889,NUMBER TILE VINTAGE FONT No ,147,1.0846666666666667,0.7231111111111113,1.8077777777777777,106.29733333333336,159.446,0.6666666666666669
22930,BAKING MOULD HEART MILK CHOCOLATE,947,1.5402406015037593,1.026827067669173,2.567067669172932,972.4052330827069,1458.60784962406,0.6666666666666669
22931,BAKING MOULD HEART WHITE CHOCOLATE,494,1.5363599999999997,1.02424,2.5606,505.97456,758.9618399999998,0.6666666666666669
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,9,2.01,1.34,3.35,12.06,18.089999999999996,0.6666666666666669
15044C,PURPLE PAPER PARASOL,260,1.7659322033898304,1.1772881355932205,2.943220338983051,306.0949152542373,459.14237288135587,0.6666666666666669
15044D,RED PAPER PARASOL,594,1.777304347826087,1.1848695652173915,2.9621739130434785,703.8125217391306,1055.7187826086956,0.6666666666666669
15058A,BLUE POLKADOT GARDEN PARASOL,123,4.667142857142856,3.1114285714285717,7.7785714285714285,382.7057142857143,574.0585714285713,0.6666666666666669
22940,FELTCRAFT CHRISTMAS FAIRY,1333,2.621316725978647,1.7475444839857652,4.368861209964413,2329.476797153025,3494.215195729537,0.6666666666666669
22941,CHRISTMAS LIGHTS 10 REINDEER,1472,5.065474137931034,3.3769827586206898,8.442456896551725,4970.918620689656,7456.377931034482,0.6666666666666669
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1870,0.2985,0.19900000000000004,0.4975,372.13000000000005,558.1949999999999,0.6666666666666669
22947,WOODEN ADVENT CALENDAR RED,430,6.240697674418604,4.16046511627907,10.401162790697674,1789.0000000000002,2683.4999999999995,0.6666666666666669
90170,DAISY HAIR BAND,22,0.9899999999999999,0.66,1.65,14.520000000000001,21.779999999999998,0.6666666666666669
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,375,0.7686153846153846,0.5124102564102565,1.281025641025641,192.1538461538462,288.2307692307692,0.6666666666666669
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,948,1.762258064516129,1.1748387096774195,2.9370967741935483,1113.7470967741938,1670.6206451612902,0.6666666666666669
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,488,1.5088235294117645,1.0058823529411764,2.514705882352941,490.8705882352941,736.305882352941,0.6666666666666669
22938,CUPCAKE LACE PAPER SET 6,1973,1.1645384615384613,0.7763589743589744,1.9408974358974358,1531.7562564102564,2297.634384615384,0.6666666666666669
22971,QUEENS GUARD COFFEE MUG,2200,1.5131780821917806,1.008785388127854,2.5219634703196343,2219.3278538812788,3328.9917808219175,0.6666666666666669
22974,CHILDRENS DOLLY GIRL MUG,1017,1.0170638297872339,0.6780425531914893,1.6951063829787234,689.5692765957447,1034.3539148936168,0.6666666666666669
90114,SUMMER DAISIES BAG CHARM,60,1.5299999999999998,1.02,2.55,61.2,91.79999999999998,0.6666666666666669
90145,SILVER HOOP EARRINGS WITH FLOWER,17,3.5699999999999994,2.3800000000000003,5.95,40.46000000000001,60.68999999999999,0.6666666666666669
23026,DRAWER KNOB VINTAGE GLASS STAR,462,1.2656399999999999,0.8437600000000001,2.1094,389.81712000000005,584.7256799999999,0.6666666666666669
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,263,1.248,0.8320000000000002,2.08,218.81600000000006,328.224,0.6666666666666669
23028,DRAWER KNOB CRACKLE GLAZE BLUE,790,0.9999393939393938,0.6666262626262627,1.6665656565656564,526.6347474747475,789.9521212121211,0.6666666666666669
90083,CRYSTAL CZECH CROSS PHONE CHARM,19,0.7619999999999999,0.508,1.27,9.652000000000001,14.477999999999998,0.6666666666666669
90089,PINK CRYSTAL SKULL PHONE CHARM,25,0.11399999999999999,0.07600000000000001,0.19000000000000003,1.9000000000000004,2.8499999999999996,0.6666666666666669
90093,CLEAR CRYSTAL STAR PHONE CHARM,47,0.5339999999999999,0.35600000000000004,0.89,16.732000000000003,25.097999999999995,0.6666666666666669
90070,RUBY GLASS CLUSTER BRACELET,5,3.57,2.3800000000000003,5.95,11.900000000000002,17.849999999999998,0.6666666666666669
23037,CANDLE HOLDER SILVER MADELINE,169,1.0439999999999998,0.6960000000000001,1.74,117.62400000000001,176.43599999999998,0.6666666666666669
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,260,1.021,0.6806666666666668,1.7016666666666664,176.97333333333336,265.46,0.6666666666666669
23064,CINDERELLA CHANDELIER ,204,25.667368421052632,17.111578947368425,42.77894736842106,3490.762105263159,5236.143157894737,0.6666666666666669
85214,TUB 24 PINK FLOWER PEGS,103,0.9899999999999999,0.66,1.6500000000000001,67.98,101.96999999999998,0.6666666666666669
90031,BILI NUT AND WOOD NECKLACE,12,0.6,0.4,1.0,4.800000000000001,7.199999999999999,0.6666666666666669
85203,HANGING WOOD AND FELT BUTTERFLY ,522,0.2513207547169811,0.16754716981132076,0.41886792452830185,87.45962264150944,131.18943396226413,0.6666666666666669
23052,RECYCLED ACAPULCO MAT TURQUOISE,430,4.947333333333333,3.2982222222222224,8.245555555555557,1418.2355555555557,2127.353333333333,0.6666666666666669
90210B,CLEAR ACRYLIC FACETED BANGLE,40,1.21,0.8066666666666668,2.016666666666667,32.26666666666667,48.4,0.6666666666666669
23087,ZINC  HEART T-LIGHT HOLDER,670,0.7446382978723404,0.49642553191489364,1.241063829787234,332.60510638297876,498.907659574468,0.6666666666666669
90210C,RED   ACRYLIC FACETED BANGLE,94,0.8939999999999999,0.5960000000000001,1.49,56.02400000000001,84.03599999999999,0.6666666666666669
23101,SILVER STARS TABLE DECORATION,1564,0.4965084745762711,0.3310056497175141,0.8275141242937853,517.6928361581921,776.539254237288,0.6666666666666669
85176,SEWING SUSAN 21 NEEDLE SET,578,0.5561408450704225,0.37076056338028174,0.9269014084507042,214.29960563380286,321.4494084507042,0.6666666666666669
85187,S/12 MINI RABBIT EASTER,270,0.9879310344827584,0.6586206896551725,1.646551724137931,177.82758620689657,266.74137931034477,0.6666666666666669
85150,LADIES & GENTLEMEN METAL SIGN,3733,1.5074617563739374,1.004974504249292,2.5124362606232293,3751.5698243626066,5627.354736543908,0.6666666666666669
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,404,1.2855319148936168,0.8570212765957447,2.1425531914893616,346.23659574468087,519.3548936170212,0.6666666666666669
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,5,3.57,2.3800000000000003,5.95,11.900000000000002,17.849999999999998,0.6666666666666669
23123,COCKTAIL SWORDS 50 PIECES,708,0.49490624999999994,0.3299375,0.82484375,233.59575,350.39362499999993,0.6666666666666669
23125,6PC WOOD PLATE SET DISPOSABLE,381,0.741,0.49400000000000005,1.2349999999999999,188.21400000000003,282.32099999999997,0.6666666666666669
23134,LARGE ZINC HEART WALL ORGANISER,1062,4.593,3.0620000000000003,7.654999999999999,3251.8440000000005,4877.766,0.6666666666666669
23102,SILVER HEARTS TABLE DECORATION,1041,0.4970364963503649,0.33135766423357665,0.8283941605839416,344.9433284671533,517.4149927007298,0.6666666666666669
23110,PARISIENNE KEY CABINET ,482,3.4399999999999995,2.2933333333333334,5.733333333333333,1105.3866666666668,1658.0799999999997,0.6666666666666669
23113,PANTRY CHOPPING BOARD,1047,2.9595,1.9730000000000003,4.9325,2065.731,3098.5964999999997,0.6666666666666669
23150,IVORY SWEETHEART SOAP DISH,111,1.494,0.9960000000000002,2.49,110.55600000000003,165.834,0.6666666666666669
85088,CANDY SPOT HAND BAG,162,1.3888235294117646,0.9258823529411766,2.3147058823529414,149.99294117647062,224.98941176470586,0.6666666666666669
85094,CANDY SPOT EGG WARMER RABBIT,346,0.1611111111111111,0.10740740740740742,0.26851851851851855,37.16296296296297,55.74444444444444,0.6666666666666669
23165,LARGE CERAMIC TOP STORAGE JAR,2293,0.982390243902439,0.6549268292682928,1.6373170731707316,1501.7472195121954,2252.6208292682927,0.6666666666666669
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1380,0.9999555555555554,0.6666370370370371,1.6665925925925924,919.9591111111113,1379.9386666666664,0.6666666666666669
23137,ZINC WIRE SWEETHEART LETTER TRAY,72,2.142,1.4280000000000002,3.57,102.81600000000002,154.224,0.6666666666666669
23175,REGENCY MILK JUG PINK ,2477,1.9194444444444443,1.27962962962963,3.199074074074074,3169.6425925925932,4754.4638888888885,0.6666666666666669
23178,JAM CLOCK MAGNET,168,1.6798666666666666,1.1199111111111113,2.799777777777778,188.1450666666667,282.2176,0.6666666666666669
23156,SET OF 5 MINI GROCERY MAGNETS,982,1.2604756097560974,0.8403170731707318,2.1007926829268295,825.1913658536586,1237.7870487804876,0.6666666666666669
23159,SET OF 5 PANCAKE DAY MAGNETS,1097,1.252612244897959,0.8350748299319729,2.087687074829932,916.0770884353743,1374.115632653061,0.6666666666666669
84991,60 TEATIME FAIRY CAKE CASES,13305,0.3305718901453958,0.22038126009693057,0.5509531502423264,2932.1726655896614,4398.258998384491,0.6666666666666669
23199,JUMBO BAG APPLES,11831,1.2377129337539432,0.8251419558359623,2.0628548895899055,9762.25447949527,14643.381719242901,0.6666666666666669
23167,SMALL CERAMIC TOP STORAGE JAR ,4897,0.4985853658536585,0.33239024390243904,0.8309756097560975,1627.715024390244,2441.5725365853655,0.6666666666666669
23207,LUNCH BAG ALPHABET DESIGN,6176,0.9932621359223299,0.6621747572815535,1.6554368932038834,4089.5913009708743,6134.386951456309,0.6666666666666669
23208,LUNCH BAG VINTAGE LEAF DESIGN,5599,0.9870474516695956,0.6580316344463972,1.645079086115993,3684.3191212653783,5526.478681898066,0.6666666666666669
21195,PINK  HONEYCOMB PAPER BALL ,117,1.1978571428571427,0.7985714285714287,1.9964285714285717,93.43285714285716,140.1492857142857,0.6666666666666669
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,231,2.654625,1.7697500000000002,4.4243749999999995,408.81225000000006,613.2183749999999,0.6666666666666669
84976,RECTANGULAR SHAPED MIRROR,322,0.5815,0.38766666666666677,0.9691666666666667,124.8286666666667,187.243,0.6666666666666669
23216,LAUREL HEART ANTIQUE GOLD,494,0.8118461538461538,0.5412307692307693,1.353076923076923,267.36800000000005,401.05199999999996,0.6666666666666669
21587,COSY HOUR GIANT TUBE MATCHES,185,1.5206896551724136,1.013793103448276,2.5344827586206895,187.55172413793105,281.3275862068965,0.6666666666666669
21588,RETROSPOT GIANT TUBE MATCHES,1466,1.5158955223880595,1.0105970149253733,2.5264925373134326,1481.5352238805974,2222.3028358208953,0.6666666666666669
23200,JUMBO BAG PEARS,5892,1.2439907192575406,0.8293271461716939,2.0733178654292344,4886.39554524362,7329.593317865429,0.6666666666666669
23205,CHARLOTTE BAG VINTAGE ALPHABET ,3408,0.5137864077669902,0.3425242718446602,0.8563106796116504,1167.322718446602,1750.9840776699027,0.6666666666666669
23206,LUNCH BAG APPLE DESIGN,9095,0.985503875968992,0.6570025839793282,1.6425064599483203,5975.43850129199,8963.157751937983,0.6666666666666669
23249,VINTAGE RED ENAMEL TRIM PLATE,694,0.986,0.6573333333333334,1.6433333333333333,456.1893333333334,684.284,0.6666666666666669
84865,NEW BAROQUE BLACK PHOTO ALBUM,24,3.586363636363636,2.390909090909091,5.9772727272727275,57.38181818181819,86.07272727272726,0.6666666666666669
84906,PINK B'FLY C/COVER W BOBBLES,26,2.503333333333333,1.668888888888889,4.172222222222222,43.391111111111115,65.08666666666666,0.6666666666666669
84915,HAND TOWEL PINK FLOWER AND DAISY,89,1.9526666666666666,1.301777777777778,3.2544444444444443,115.85822222222224,173.78733333333332,0.6666666666666669
84819,DANISH ROSE ROUND SEWING BOX,726,1.18464,0.7897600000000001,1.9744,573.3657600000001,860.04864,0.6666666666666669
84823,DANISH ROSE FOLDING CHAIR,111,4.77,3.18,7.95,352.98,529.4699999999999,0.6666666666666669
84827,ASS DES PHONE SPONGE CRAFT STICKER,451,0.28552941176470586,0.1903529411764706,0.4758823529411765,85.84917647058825,128.77376470588234,0.6666666666666669
84832,ZINC WILLIE WINKIE  CANDLE STICK,2007,0.5262312138728323,0.35082080924855497,0.8770520231213872,704.0973641618498,1056.1460462427744,0.6666666666666669
23236,DOILEY STORAGE TIN,1164,1.7765112107623318,1.184340807174888,2.9608520179372197,1378.5726995515697,2067.859049327354,0.6666666666666669
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,972,0.5047826086956521,0.3365217391304348,0.841304347826087,327.09913043478264,490.6486956521738,0.6666666666666669
23281,FOLDING BUTTERFLY MIRROR RED  ,416,0.497108108108108,0.3314054054054054,0.8285135135135134,137.86464864864865,206.79697297297292,0.6666666666666669
84731,3 BIRDS CANVAS SCREEN,2,0.6119999999999999,0.40800000000000003,1.02,0.8160000000000001,1.2239999999999998,0.6666666666666669
84813,SET OF 4 DIAMOND NAPKIN RINGS,144,5.518857142857142,3.679238095238096,9.198095238095238,529.8102857142858,794.7154285714284,0.6666666666666669
23301,GARDENERS KNEELING PAD KEEP CALM ,7548,0.9984429708222811,0.6656286472148542,1.6640716180371353,5024.16502917772,7536.247543766577,0.6666666666666669
23305,SET 4 PICNIC CUTLERY BLUEBERRY,60,1.17,0.78,1.95,46.800000000000004,70.19999999999999,0.6666666666666669
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,8091,0.3355723830734966,0.2237149220489978,0.5592873051224945,1810.0774342984412,2715.116151447661,0.6666666666666669
84665,SQUARE CHERRY BLOSSOM CABINET,97,3.57,2.3800000000000003,5.95,230.86000000000004,346.28999999999996,0.6666666666666669
84688,BEACH HUT DESIGN BLACKBOARD,22,2.55,1.7000000000000002,4.25,37.400000000000006,56.099999999999994,0.6666666666666669
22314,OFFICE MUG WARMER CHOC+BLUE,367,1.8196923076923077,1.2131282051282053,3.032820512820513,445.21805128205136,667.8270769230769,0.6666666666666669
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,325,0.9333749999999998,0.6222500000000001,1.555625,202.23125000000002,303.34687499999995,0.6666666666666669
23309,SET OF 60 I LOVE LONDON CAKE CASES ,6560,0.3433052631578947,0.22887017543859653,0.5721754385964913,1501.3883508771933,2252.0825263157894,0.6666666666666669
23293,SET OF 12 FAIRY CAKE BAKING CASES,4656,0.4956725440806045,0.33044836272040307,0.8261209068010075,1538.5675768261967,2307.8513652392944,0.6666666666666669
23338,EGG FRYING PAN RED ,396,1.2448636363636363,0.829909090909091,2.074772727272727,328.64400000000006,492.96599999999995,0.6666666666666669
84592,CROCHET ROSE PURSE WITH SUEDE BACK,58,1.77,1.1800000000000002,2.95,68.44000000000001,102.66,0.6666666666666669
84600,NEW BAROQUE JEWELLERY BOX ,42,4.699411764705881,3.1329411764705886,7.832352941176471,131.58352941176472,197.375294117647,0.6666666666666669
84609,TALL ROCOCO CANDLE HOLDER,86,5.00625,3.3375000000000004,8.34375,287.02500000000003,430.53749999999997,0.6666666666666669
84631,FRUIT TREE AND BIRDS WALL PLAQUE,13,4.77,3.18,7.95,41.34,62.00999999999999,0.6666666666666669
84632,DECORATIVE HANGING SHELVING UNIT,6,35.97,23.980000000000004,59.95,143.88000000000002,215.82,0.6666666666666669
84637,KITCHEN FLOWER POTS WALL PLAQUE,11,3.57,2.3800000000000003,5.95,26.180000000000003,39.269999999999996,0.6666666666666669
23348,CHILDRENS TOY COOKING UTENSIL SET,578,1.2417297297297296,0.8278198198198199,2.0695495495495497,478.4798558558559,717.7197837837837,0.6666666666666669
23325,RUSTIC STRAWBERRY JAMPOT SMALL,348,0.9755999999999999,0.6504000000000001,1.626,226.33920000000003,339.50879999999995,0.6666666666666669
23329,DECORATIVE WICKER HEART LARGE,1670,0.9889915966386553,0.659327731092437,1.6483193277310924,1101.0773109243698,1651.6159663865544,0.6666666666666669
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1483,0.4905542168674698,0.32703614457831326,0.8175903614457831,484.99460240963856,727.4919036144577,0.6666666666666669
23374,RED SPOT PAPER GIFT BAG,2083,0.49034862385321093,0.32689908256880734,0.8172477064220184,680.9307889908257,1021.3961834862383,0.6666666666666669
84527,FLAMES SUNGLASSES PINK LENSES,47,1.14,0.7600000000000001,1.9000000000000001,35.720000000000006,53.58,0.6666666666666669
23342,MINT DINER WALL CLOCK,275,5.096357142857142,3.3975714285714287,8.493928571428572,934.3321428571429,1401.498214285714,0.6666666666666669
21199,PINK  HEART CONFETTI IN TUBE,696,0.8318571428571427,0.5545714285714286,1.3864285714285713,385.9817142857143,578.9725714285713,0.6666666666666669
22317,FIVE CATS HANGING DECORATION,88,1.8784444444444444,1.2522962962962965,3.1307407407407406,110.20207407407409,165.3031111111111,0.6666666666666669
23379,PACK OF 12 RED APPLE TISSUES,599,0.23399999999999999,0.15600000000000003,0.39,93.44400000000002,140.166,0.6666666666666669
23380,PACK OF 12 VINTAGE DOILY TISSUES,1834,0.23351162790697672,0.15567441860465117,0.3891860465116279,285.50688372093026,428.2603255813953,0.6666666666666669
84910A,PINK PAISLEY CUSHION COVER ,10,3.57,2.3800000000000003,5.95,23.800000000000004,35.699999999999996,0.6666666666666669
23392,SPACEBOY ROCKET LOLLY MAKERS,171,1.248,0.8320000000000001,2.08,142.27200000000002,213.408,0.6666666666666669
23356,LOVE HOT WATER BOTTLE,2212,3.5368141592920352,2.357876106194691,5.894690265486726,5215.621946902656,7823.432920353982,0.6666666666666669
23366,SET 12 COLOURING PENCILS DOILY,1697,0.3895419847328244,0.25969465648854967,0.649236641221374,440.7018320610688,661.052748091603,0.6666666666666669
23369,SET 36 COLOUR PENCILS LOVE LONDON,571,0.7487045454545455,0.49913636363636366,1.247840909090909,285.0068636363637,427.5102954545454,0.6666666666666669
23410,CURIO CABINET LINEN AND LACE ,34,4.81235294117647,3.2082352941176473,8.020588235294117,109.08000000000001,163.61999999999998,0.6666666666666669
84356,POMPOM CURTAIN,235,3.3853846153846154,2.2569230769230773,5.642307692307693,530.3769230769232,795.5653846153846,0.6666666666666669
84360,TABLE LAMP WHITE SHADE WOOD BASE,74,3.478235294117647,2.318823529411765,5.797058823529412,171.59294117647062,257.38941176470587,0.6666666666666669
84378,SET OF 3 HEART COOKIE CUTTERS,4739,0.7968149688149687,0.5312099792099793,1.328024948024948,2517.4040914760917,3776.1061372141367,0.6666666666666669
84388,WISE MAN STAR SHAPE EGG PAN,24,0.612,0.4080000000000001,1.02,9.792000000000002,14.687999999999999,0.6666666666666669
84422,PINK/BLUE DISC/MIRROR STRING,551,0.26849999999999996,0.17900000000000002,0.4475,98.629,147.94349999999997,0.6666666666666669
23428,IVORY RETRO KITCHEN WALL CLOCK,62,4.859999999999999,3.24,8.100000000000001,200.88000000000002,301.31999999999994,0.6666666666666669
82605,OLD DOC RUSSEL METAL SIGN,14,1.26,0.8400000000000002,2.1,11.760000000000003,17.64,0.6666666666666669
84033,FLAG OF ST GEORGE ,23,0.9899999999999999,0.66,1.65,15.180000000000001,22.769999999999996,0.6666666666666669
23445,ICE CREAM BUBBLES,1547,0.4969846153846153,0.33132307692307694,0.8283076923076923,512.5568000000001,768.8351999999999,0.6666666666666669
23417,BATHROOM HOOK,128,0.702,0.4680000000000001,1.17,59.90400000000001,89.856,0.6666666666666669
23418,LAVENDER TOILETTE BOTTLE,462,1.242,0.8280000000000001,2.07,382.53600000000006,573.804,0.6666666666666669
23455,SMALL PARLOUR PICTURE FRAME,158,1.7265,1.1510000000000002,2.8775,181.85800000000003,272.787,0.6666666666666669
23457,LARGE PARLOUR PICTURE FRAME,81,2.9606896551724136,1.973793103448276,4.93448275862069,159.87724137931036,239.8158620689655,0.6666666666666669
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,826,1.2502247191011235,0.8334831460674158,2.083707865168539,688.4570786516855,1032.685617977528,0.6666666666666669
23460,SWEETHEART WALL TIDY ,104,5.939121951219512,3.959414634146342,9.898536585365854,411.77912195121957,617.6686829268292,0.6666666666666669
23432,PRETTY HANGING QUILTED HEARTS,914,0.4956428571428571,0.33042857142857146,0.8260714285714286,302.01171428571433,453.0175714285714,0.6666666666666669
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,1652,0.5426612903225806,0.36177419354838714,0.9044354838709678,597.6509677419356,896.4764516129031,0.6666666666666669
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,629,0.5306341463414634,0.3537560975609757,0.8843902439024391,222.5125853658537,333.7688780487805,0.6666666666666669
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,5,0.11399999999999999,0.07600000000000001,0.19,0.38000000000000006,0.57,0.6666666666666669
79337,BLUE FLOCK GLASS CANDLEHOLDER,638,0.31266666666666665,0.2084444444444445,0.5211111111111111,132.9875555555556,199.4813333333333,0.6666666666666669
82095,HEART BUTTONS JEWELLERY BOX,7,4.59,3.0600000000000005,7.65,21.42,32.129999999999995,0.6666666666666669
82578,KITCHEN METAL SIGN,1896,0.33692307692307694,0.22461538461538466,0.5615384615384615,425.8707692307693,638.8061538461538,0.6666666666666669
23486,ANTIQUE HEART SHELF UNIT,258,9.858571428571427,6.572380952380953,16.43095238095238,1695.6742857142858,2543.511428571428,0.6666666666666669
23493,VINTAGE DOILY TRAVEL SEWING KIT,2946,1.1688923076923077,0.7792615384615386,1.9481538461538461,2295.704492307693,3443.5567384615383,0.6666666666666669
23494,VINTAGE DOILY DELUXE SEWING KIT ,470,3.566052631578947,2.377368421052632,5.943421052631579,1117.363157894737,1676.044736842105,0.6666666666666669
23475,WOODLAND SMALL PINK FELT HEART,159,0.49799999999999994,0.332,0.83,52.788000000000004,79.18199999999999,0.6666666666666669
72821,CUPID SCENTED CANDLE IN GLASS,11,0.9899999999999999,0.66,1.65,7.260000000000001,10.889999999999999,0.6666666666666669
75011,BLUE DAISY MOBILE,160,0.4805454545454545,0.3203636363636364,0.8009090909090909,51.258181818181825,76.88727272727272,0.6666666666666669
75172,PAINTED SEA SHELL METAL WINDCHIME,93,0.9179999999999999,0.6120000000000001,1.53,56.91600000000001,85.374,0.6666666666666669
78033,FLAG OF ST GEORGE CHAIR,35,3.23,2.1533333333333338,5.383333333333333,75.36666666666669,113.05,0.6666666666666669
79163,BLACK CHAMPAGNE GLASS,1517,0.3027272727272727,0.20181818181818184,0.5045454545454545,306.15818181818184,459.2372727272726,0.6666666666666669
79164,BLACK WINE GLASS,1672,0.37799999999999995,0.25200000000000006,0.63,421.3440000000001,632.016,0.6666666666666669
23522,DOG AND BALL WALL ART,329,1.5852,1.0568000000000002,2.6420000000000003,347.6872000000001,521.5308,0.6666666666666669
20616,CHERRY BLOSSOM PASSPORT COVER,134,0.7903199999999999,0.52688,1.3172,70.60192,105.90287999999998,0.6666666666666669
23535,BICYCLE SAFTEY WALL ART,932,3.5216296296296297,2.3477530864197536,5.869382716049383,2188.1058765432103,3282.158814814815,0.6666666666666669
